Lunes,Martes,Miercoles,Jueves,Viernes
29108533.9321,372611340487,651080641029,322882453671,308539392333
639711230841,129702535448,527945444524,218096548998,199133262042
294531490653,146105903426,317303058.54,282055227464,175930941606
199896488457,309099393402,72655270.9964,121369136065,142521561159
608462833.37,1031466846.8,76278498.6371,396123081938,151161354749
23081484.8461,246489605911,162760933201,693379823932,752024677692
26091027.8194,145599319256,418171216695,267763082748,108529468642
811469420128,788033948768,359820938319,175306638661,538824655538
481601689976,123269865181,323067548599,57601574942,639237671433
272824490325,553362839556,102200662937,139172023.81,225721341694
106313851017,42161370.7297,831737282535,139612331525,80225564.0058
228719345805,832249692059,22905627.4329,574861048559,1010646314.15
118609622951,0.0,559891440.52,231377403359,256917013101
531983951.71,168526991691,363533924415,296828522264,457595999638
699807976472,431444467058,15206045.9925,26130198.4569,291886186064
247919720.49,631716872584,494372255978,50682197.3741,535820447194
436568845983,393672119406,141228774271,815521200038,231701043975
508546854471,286674339191,462594393449,286177058995,58229847905
158537555782,395543495636,655191778007,280799673118,258543823229
418746171907,420543825978,259894399496,236312158378,33079890.3337
698721825168,670636928157,115502106256,269700531199,337944318943
325382549643,448074128014,29257015.9851,335078578.69,59188169.0321
498728419942,231081503376,228752964655,988528032858,531082364877
520776620294,228096026863,415432774.01,480581864539,128892169176
115796080821,292502807.13,414633742127,208281170843,137890647239
41172826.9015,1412738871.43,35227810.9522,88524730.9556,286496804722
109418186268,548758999614,954177752025,279561764233,180096982458
174581856976,462406590908,276853244.45,734764846837,435369753305
787178806775,199642720402,96969744.1944,206092534429,234005182002
398791522287,740743470077,214638730134,16363632.4854,48219186.6711
56651543162,521990866307,589444834815,731091787435,1051692947.48
349462105949,169115485027,561480114756,597085440836,371286637.08
476756759428,133664618376,360781571768,22518973.7712,649537353483
104224754.54,614835852208,438831303318,206835495528,150025740037
333058013099,224459083252,671306435202,987937173281,489334611958
86058908.3123,315351429476,147133167.35,428251712032,643388530541
447220618617,193172067476,399165874932,416084638663,17148403.8912
580186432187,106955156923,71031954.0976,530127773641,585494864572
69939650.4819,104245978386,492839746477,210760853961,254284747293
337124737214,209735793528,102603659.38,316531788859,382292793171
460810856476,565407764856,525470848539,89718018.6284,465597830127
694056887815,90797688.6881,152612734986,306183150025,151471385699
196444326586,712507870398,118141859274,333912288215,861383800742
269105902834,84394731.3443,-5072845.83767,99947236.1811,734339497.08
526342707953,229829618435,216892124954,91009060.0214,88026133.3381
597031734759,298790931237,500277962631,71522454697,601285056216
439406664926,216974339004,87596788542,251482410688,770157265003
811679072127,671626194259,462903443055,162159867026,321991467277
676073250.8,283139968722,629203623847,383215485318,429084027701
259487361482,175875429729,115103214.55,543412365482,483802800429
-17793780.2978,126408218904,210770907383,330296777959,75307273.3548
427735382143,346085614915,1500379278.47,400437246171,760956697128
513695680.57,917510635909,467712146685,176474253708,60799451.8328
372713962009,370325063004,259912890227,136137666322,543410355639
75801749.6267,270594665729,696524246337,338300146686,-23825651.9863
525643414044,980243751483,784915519369,188193953557,240136635789
965457731045,741509725732,38339419.3603,319160717945,202280236988
362581988112,177834780.31,171988724064,427542994882,352090730987
391239261202,581747846197,7536994.14276,215428924025,935581116536
61099788.4176,64180807.9303,540632.459943,329317317985,444562231728
742250868248,250193003346,13838323.4225,-34464336.8129,368018549759
145168855323,125510375783,184757685033,581643627542,783865385927
853299955096,622146056429,627288778895,428722724549,144654257983
291608221133,446487155424,98261096.8127,223297064131,166294126.63
640096388304,47526202.2045,225655439658,536413104321,374468176371
939386909575,25454304.2193,58051688.6057,335905451089,521005507327
38514934.6141,77931480.7004,163262922052,764847518932,298238752949
86461590.9312,424625663079,136911320073,200868661.1,281671412943
775954990061,1330443548.72,250310798426,685979651634,494186124602
905896763665,109201742774,300996581524,399451813914,144385775657
27448145.9991,213902969926,144965448541,246757568843,276555010045
453994650077,341983511164,695619978.99,261545867364,244990375365
23593124.4221,228546770814,41742328.6896,598446115348,543638248822
77669471.8966,655419044449,407331753964,437504521394,196210958837
130189444221,333896707319,438233791933,467789436955,14022865.5501
212343739915,189925679267,447963056433,344844597113,77700216.93
868379737932,531571740793,798633831138,114837044315,57814305.1912
411331791823,538308737215,513219917514,424278341732,168488534892
461339202658,56693739.7451,232864377586,449710554368,171018649753
319548853489,157017774752,344543300.36,106730135273,200516657121
4136947.89345,177935073667,300333470771,113411355122,522536900425
322185420082,379005709.43,171102898608,435725323035,436120161265
-32024762.4502,282217717955,175474075948,113563177732,904209547608
471915776623,407628767607,572330686487,238158889921,811121999271
136612019895,42985723.0209,224531406135,346276285911,100849913.33
306417879173,225469381318,67335530.3424,65637617.5423,268189024709
243939891.84,684218002467,326491777.26,245894778714,131790616442
555138891649,940766124486,197197960519,83848057.7691,159108936628
135458546669,127944442321,377781261129,191058542445,245441675139
240211686562,773479299362,190199277562,386655304777,59195566.2715
420708904343,620827639522,251342639561,520298466048,276567435339
310375611615,273412833948,679458258963,405191063353,184028546.44
19044771973,445309135763,305056486281,94817836.8434,110576396.0
358881853306,401641966061,155517025172,174725584342,175393481768
273792224922,281931708688,580332610.05,325132993999,219028102398
-759028.803136,204811170737,226062542635,272206200938,346376944992
67014081.0562,814361483521,57653897.2478,25834158.2983,541461879043
198488640.39,488774690564,487241029305,248813467062,187232544879
651141476698,269934720682,470951550137,441306037856,15200715.4755
796938725135,119232899361,545871525637,161272196.42,493935769.16
867073468172,235147640729,568724851398,443554150098,181118009406
309441015.59,321471392681,334523725168,34060207.2691,756195122.69
284903104298,121806802112,527732840492,154670050675,1069275650.48
490308155917,237040957.7,16453181.9179,34224231.3775,130486274.27
220528004.63,16741510.9105,102748337108,544683288397,331135592599
259510570377,490000014099,197246279.33,97976344.9864,119242419018
133554442539,645376901147,70760999.6333,144468983849,319654048943
312789016877,8847024.94814,-10486255.0359,69323791.4707,369942976209
474450474293,499472249.21,411792895831,98101611.0597,350105667656
247901696613,729368545592,155134567675,521851003731,717794535286
124653502966,154644083525,511548958186,290207350108,-16016522.4996
105010367.54,461052358006,52632048.9819,189099972847,403454860152
294649487598,62112628165,222459003167,115088213381,216545606786
313324154756,305572882.7,204145470652,644858022691,1104158280.66
157686202525,151380881898,410735993091,197759999884,220274064961
150852968665,625333391477,256559489245,285338230293,162185206079
70642214325,305400552.71,90159253174,243242548949,155265174436
36016984.6842,86454098689,850521690501,326813401569,124051291575
297352441198,572747278902,553204092927,103040488404,57230480.6246
760721497844,119690534695,188761700639,588538448279,750305137434
620958671772,450325629475,117581450918,196691347563,276149949633
302382344.25,397123924399,508548772.66,280536447264,614731173.95
820183234116,525652799958,450053818639,64397233.1804,108055997287
54669396.0659,21466270.2158,-42965954.1841,72730397.4879,22882452.8083
225816943392,407960911343,104898372677,151143843293,608189925303
118093968186,433881567397,84718881.1143,634345827973,372524993013
582711896.26,228960391893,367514236962,315877379834,261388818411
111554917.14,293402768718,103577031511,684841253788,15261586.8825
374740963803,531776095052,268262854728,103323155587,270224674982
331463894663,143662277863,641509908381,512132975482,452146311332
216910830913,94719970.9693,460753761177,602720806537,888514362471
845118650202,369423662821,407928977.18,462952035217,356446490208
729723233203,361363506698,150859186142,386137598043,85410230.1784
443634558055,168820214924,104105293009,233680493791,373815465749
713397490988,251252568416,167142681818,507073142897,111394490772
324207449077,156607656513,327426332265,712552.756206,573249279059
177503272771,329224571677,30474099.2965,183304380311,258153521869
155292227732,295324211893,19003612.2628,400585480129,445335894.76
353238086911,629999762332,141801331677,611148518081,288144189235
770173884679,922406418.32,43233714.5436,415431945675,297640103508
0.0,177584852088,427910114033,179111507.29,568314012.46
164569405.17,190146702295,72679541.8432,162317783842,35933331.6807
225728819138,88871447.8172,775389826716,322253120594,620475461.91
65734421.1556,958179606247,135440764147,661112255803,214460719289
298245838994,323269463232,458621818792,825517000.26,863131004709
164591507413,357628804136,390587789808,384620686148,194202973363
350870528087,543740966189,642943676273,229830482403,117034354963
71127493.7653,571931121571,518769292007,171291259741,-33489156.7267
290612313734,232128632219,348464939644,147035570193,296106587458
480436447705,284793147759,560019712163,825158538817,250978017379
552651877988,59535496.9581,363410281.74,810494460464,321570506446
-35858105.6998,227031538626,559935029665,557125860302,628223150102
512344731829,347995977831,465411979326,76044691.5241,533657083157
399527752337,603841363598,415523205298,268373630261,350194621031
134787649934,105644040996,276936886701,827769358686,323731846396
525060991319,81462186745,215970973238,199331529485,74932631.9713
305925766809,222792732.02,433484635.29,117296070004,693321811205
298135868523,728278420021,853737839.72,303501224655,13259383.8765
362860173733,230104277536,44054447.5977,270718489872,990558727438
67189614.5395,539110061138,100139227151,282162604386,484684216619
602207391003,166545090342,331825425694,457150474745,254031125897
433623825.55,401917124115,20017491.4162,799837097954,146829751.19
244342932053,91546303.4578,516109837609,381920542.67,101189999132
129256860648,146873775.6,59736029.5151,327740548174,29269950.0272
23462043.1116,276798910044,306692399197,218437528128,304766031.64
1067034963.61,636031663.15,227711466118,-34374802.9524,663886809894
271158153095,119323467635,181208960.55,608945145721,55450110.0612
448666740891,250378358561,868041671582,42900986.3789,94764953.0749
670318363625,206514773017,770355904823,258001716818,590413303105
41653218.0659,192240826241,514624604.18,584587981675,420185521865
861497584197,199471130966,466736116596,85230932.9679,404391811827
435696804072,1008415269.45,133894760611,222292918622,509741781394
291208384065,560401184747,204857098458,293695378621,178603964629
195185192891,132443138923,226905731796,303909386.26,132054274381
1095799996.89,92083475.4015,0.0,172430416612,390532277378
139278126.84,238022023545,166146578968,136525511106,63633409.6153
50228660.7745,253489706198,224435586259,340951123436,592398240089
313993277207,108848933109,257816388646,-71220687.5216,280914141642
552980439646,585229271052,602420820393,263263759692,203004011438
424031758093,164159195001,148627581898,399305280264,470393973.56
488338963088,358262619048,3787381.60148,499088137.61,75661593.1423
-1319562.82695,459766554504,838999242549,251305289155,149062673171
773574920825,573976878258,50059813207,696789337613,397557565.67
105805070605,533684776414,206730008702,878903963.56,324847193119
904981838446,74659110.7886,935022745406,102871904994,216498877142
339018211667,173186709875,155195716082,686857440547,491285606925
564866569885,231564417144,132833473372,142415142427,99278795.3408
107378305.01,197471698464,369231195.99,633640273108,339974193452
422847705861,98998977.1416,17108528.0051,414214125996,176354294186
92392984.1847,153718410695,313618114854,25881874.0048,128113226143
132889320.63,295959648735,598491700139,276025393968,211673377857
63537485.9034,43247624.1163,198903276643,250441584217,182776523295
180017483549,434413921.97,846261780376,688028309363,520176074781
64681610.2519,88348375.6057,18186295098,34921987.9724,904178516645
138816702.22,216064499504,183191364101,33758584.0186,525845909458
-29612270.2671,398502567228,40331225.2172,117216405.5,251239985448
766940308.58,96406112.8243,591597440727,154221625909,-3456985.80172
395031330022,223782682882,592834732856,3782085.49985,351774487075
656342133343,276704787182,39469333.3098,61711814579,340575398994
460198109.13,275377026777,278310285753,0.0,132323001367
595746208515,258377772573,888881762425,299593049841,59638063.3205
677465486019,371956852095,444260923311,128748373887,57367432.1001
717921991887,597755280.38,514730365424,62213707.5675,275399480242
73886907.4043,341890938779,266182170659,149365776061,258286078047
302259143216,398489427042,72655401.3197,94217472.8509,366673898123
214610494461,739402484.04,648175574601,201077771312,732178227552
64893087.6158,447844100608,177842696275,-18010634.1333,120372357389
162664978.79,649753403282,246306415.21,76691906.7863,66315031.4426
323988952068,465923973942,356923491648,94333654.3219,121599554586
293993446429,511241098584,352223307953,30441554364,835752410813
659635284065,342270265.01,595535045031,175175381029,129848189614
350199331437,251418809.04,253747588403,11835404.5442,0.0
181881297761,189445710585,291874058091,220467234011,782342958.9
14729366.3322,46689631.5578,600530753277,21785207.2093,234889101.06
36496962.2348,111760735914,1120240008.51,33896033.9865,121701770989
365368991872,375308593209,505097188796,19238450.5687,14466446.8194
58148930277,603678801744,37586569.7242,-22542019.2144,225233849353
833907749373,523367141629,936247532669,127838835568,207362596.37
419124353906,558039709161,178583645847,417710339989,66423237.3939
158248495766,185610277326,698934607877,299191866657,-15818465.6867
11108752.9133,904730306434,466177416656,328153456645,216015902214
937084071809,499200694676,199856781.9,145847686441,93814123.0966
549919835305,324785669947,51860010798,640945.363775,-16067587.9292
-14630555.9964,371026525.31,430556616973,9059332.6344,25767035.8676
24883107.0336,95361889.9406,134500342826,76296657.3119,271963634313
456610440011,472066064489,311384636.14,227200355703,25231903.4827
225803282323,81608817.4803,398556340609,192972532599,20756539.6462
367424639561,200041374222,249631489665,55640920.6022,36246877.3298
738583613179,306111932119,50302534943,231830598287,65739474.6063
795078338134,804564701734,181307171178,19772402.0939,99049728.4206
20535004625,295417940906,27611504.0002,91339533.5243,25176898.1394
272707478958,511127270105,323362389.1,19363962.1885,219843097835
469967364.81,272773133922,266965429706,1101597.49654,16002862.3491
859038997.9,446912204177,41494751.6018,94739659.5979,117703434269
222011406844,532883342.0,202686705087,-3046971.89412,95835642.9251
266901337545,326962677387,264974971113,-18060075.89,16800104.0088
924417246737,7337112.36917,544807092413,1106165.81949,274944265979
236885857.56,204090534301,32633760248,112666956946,24530711.5036
190442626924,-711932.377929,800762394488,94454070036,196530413701
498875206589,403177514295,-3856493.83547,55449974.5284,28122905.5266
277935804444,51322298102,-3007669.69652,115713614894,62357364.5422
20358390.7469,66404268.6468,187863186725,120297089943,75203499.8382
148153048328,101475576684,498970993044,158702405961,177463777355
428051794415,2641069.19452,142085037864,175781758511,104883782776
496720350725,82275170.2314,76039565.7599,101458122324,456513456164
130173397737,28961549.9804,16881272357,185173.497431,307645695316
308052382627,247374866281,217733542114,281076588342,83138249.5982
1224968079.28,12410273.5046,59340884.4737,266852094061,332595654486
305854734424,5239772.5887,129014255.69,14675724.6322,49166922.4688
448958924.72,171367730137,278535101248,-12562171.7684,220435599769
309997006.19,30401596.4851,113218063208,59874756.3427,156736403002
169079274239,-5097760.91948,43950128.1139,-5854560.17977,238355072348
345017110295,105783145956,88707917.0277,112737113.38,1664651.11329
166628211634,38329309833,135721597058,31915326.6834,106876607965
702815233132,95188779.8718,5124564.50987,53950214.6604,274299836386
668807851368,-42777898.3994,76649623.8341,-363387.494844,220866206755
811895314001,130233111766,32480769.8336,234666238991,49333742.7671
670455770334,0.0,337247471216,48473191.0034,56024320.6636
-2349205.02666,172944642584,3524804.21171,324623940013,55712556.0446
923754.433558,87414092.2831,380221370465,8580330.21312,133973237948
9357930.41466,72447759832,39243269351,12474031.7603,36556186.3974
59002715.9721,116041789.3,17349407164,28991723.9325,162313799722
27363555.5425,48712624.7845,448081950826,241313931.52,5846136.83076
86640254.5729,-51480520.0125,111553751526,274088057154,60359028.7589
91990424.4937,1816915.66853,-55453396.2698,293441814681,45203351.8582
240080774462,35520917.2542,337751730859,128778783255,25658955.4925
95885558.6765,124190373867,-29548103.4403,134942991596,18031375682
28206542.1748,258606448517,15381259.9224,2864615.71723,60232695.7526
11676657.5214,26776610.6404,126492842555,-7412667.14814,27912428.2976
181104802547,555159221134,0.0,257206602424,105866450351
30527808.7122,119371192656,66295861.2167,10583134126,67452813.0904
187335075.31,7672431.78986,-1371687.37554,9893382.55263,90588435.1621
113634715824,62836871.3474,37835147.8636,21466152.5289,3158618.38908
239515819996,188704773623,149027424861,63660901.3751,114511342749
-8798497.61376,44186492.1679,123480495828,91284517.1859,17788592.5739
116143058.5,49077771.7519,0.0,210201735387,116106586975
69828513.6026,2801035.67751,42976052.0439,24015239.5255,60940341.2826
115835736976,178343556.49,152714783604,-37652477.4653,7156872.08871
59664271.9923,448577167508,42003587.8289,110574753212,271094689906
30919806.8324,95610034.9395,57252979808,693367.167981,3283125.79709
125497025868,49734742.7986,170721984489,11444644.1041,8224833.32974
88441704.7976,48496178.3247,76772915.0932,235898682021,23087035.2442
378033966186,0.0,136389987689,39217278.6156,32690676038
132453932628,241311082945,129410210801,13620304.8033,233576765662
213277659499,47708631.4879,-19668204.9333,-4932521.11316,276429876777
33853029.7122,4324070.75163,1676866.74778,12119153.3459,3923804.1387
22091224.1209,0.0,65155697.1635,6475746.27091,8612086.56653
-6174020.59015,0.0,46363808.3346,-3300663.84822,15675968.9795
23485426.7508,144148779924,5322673.51888,84708078.4939,93988811.3986
194065866795,40754831.4546,157075247429,100277434372,143880926.41
23730464.4892,3262040.84544,47497050349,106463954979,70035331.1415
-32139698.2491,85407919.2557,37708307.4422,74551791.6465,21376524.5094
140418518319,22221252.6916,192595426092,250060549095,21158719.5813
99980113.5565,0.0,419964501086,17587890.7915,141945177171
10788940.4073,120561475374,48110686.4827,4427153.73143,112698689465
76581983.8603,17486630.2794,-6200781.03831,31313288.6178,22153205.8124
136863212126,34329589.5334,214803327915,29411174.9448,-12551498.8417
95590121.6396,22410684.1929,64782646759,105719602875,161813757043
115631190632,84319151468,86534782.7755,69319858.5547,-27213464.4745
0.0,72474193047,-24273502986,395306286535,152961655627
50643073835,104167699231,266143307536,2374931.54685,253304604928
116846431446,138826252133,12034644.9598,18645591.9147,290445237704
413291430571,9942691.42124,151685407299,0.0,0.0
66449940.4698,125025116.74,61531466.9659,89292007.1225,15257086.6406
11329618608,71222102.4479,15462324.8643,11544150147,420224016022
4103556.34185,264796523603,40328384.6531,3360557.69441,12129324.4588
53097318.8314,50866432.1693,14158784.4943,22541796.2588,5967474.7566
0.0,128501550823,45566613954,8655486.59793,34135920098
345363208678,-5241646.98251,229769789909,122697481701,27637374.0248
7036367.22796,6237020.66252,183443502802,223000663.75,38523909.3073
217407172294,74740387.3522,167042682754,69593964.8509,19768593.3381
77191105.1113,184709484169,33267077.9399,247960464021,36216794.7325
47020685.5024,173417595057,379306062085,41372571.0244,142186473476
408858294855,194711152305,283773507402,272487650219,36058850.6678
46610394.3939,17883016.0746,157357905.23,-2013010.33895,6561891.04333
436782059201,40088942.6011,14187327.8443,50540966301,92093715.2422
12756892.6072,30937589.3934,173179181669,124271566205,281637703631
64689584.5585,3053193.07754,308069945158,30352874.6606,25635954.4402
38429763.2787,236796071562,93839627.7828,93701079.0371,21850287.3679
105973213935,114860571749,171413069904,14839311.6769,218577350344
191356651102,434307119212,2986604.92204,167522869766,195687136477
23805299.3697,26573928.7344,84238798.4689,9924655.45476,66251223.8532
102196514295,22435201.3268,107894091514,111842397048,-7912514.43805
24244331.4318,13230209.2139,87962803.9384,192084068785,415548154.63
219125827259,6879753.75636,178899387876,22394061.6346,311592254691
162668100497,15220099.1957,9867317.98021,44956070.2322,205377558972
29578616.9358,263841354721,-2253608.91751,129777481.34,162323458253
14433131.5717,36401458.7325,8079950.84293,41816921.2118,239192058544
109163586943,15399576.5186,97459272.1851,-21784123.6478,244776056404
27489248.9401,19664607.3135,13119398.3656,7062428.38486,185987588646
65335657.6416,29414339.9502,212800182382,23108161.4607,12761437.3593
93208629.1443,6445181.01041,141441945024,8546515.63133,-22756123.9713
36896744.4296,131345407894,301268059052,106129777298,-43879004.3879
64736553768,130907629778,136508035456,11302410.7833,477671218533
324178660425,6434376.82736,40530713.5621,-7771864.76078,74687250.9408
106297483551,65425579089,310775265479,-36910637.0908,28767566568
78967162.4035,17013640.5389,133766809518,0.0,101294486218
44114833.3363,-15842634.4618,14223623.3124,-8884320.88201,41739202.6655
270350296473,239569976343,38646287.3181,145983883.36,84360784.4021
84718782.6162,28912274.4499,12404739.4935,67215816888,-7066682.08657
151879819472,162279416229,51270982417,1651913.41519,245159048428
164341558555,196609528224,-22315810.8977,20654677.1322,25860986.4
83986789.8317,13971027.5468,181579191906,223026013918,21839907.2635
345294639188,372100.624331,17810789.4906,9408415.69842,-39269546.3431
126769685427,0.0,14838076157,121737832346,94654385.9611
13753353146,3991918.66544,166303505163,90039838.1398,121730112583
36007815.0708,19493574.9594,38324869.5438,138026446675,-2407020.71543
6533086.79915,-37413508.4447,241821420992,182383641811,290976442182
145211023415,333805199574,142993597802,5300071.93756,137198763488
45585909.6826,46988161.8141,346863765718,0.0,12950980.5146
104813397482,-39615566.6905,11525174273,105874669577,21748323.5194
41951180.9217,115780738155,86142091.9296,4155027453,24191350.7796
174692108535,13841999699,142486823987,-12409135.9529,96793192532
107657010636,131067733083,55798356.0364,24499820.5161,-7604714.10816
234370815207,-8185011.71695,53288417.1588,44518590.0222,98839601.4112
298910137672,-5928529.79293,263544622.36,26885435.0001,74065102457
-7474350.63148,27927326.1915,0.0,169468396482,46137564.3047
7774851.00046,2748294.61562,16732488816,26971737.8881,34685910.7
3846484.50393,42133177.0555,16431602945,22491714164,39400046.2512
151472080222,0.0,236508380108,193993099794,25669898.4992
68337204.8936,202098576841,127195261536,71989247.6131,0.0
273571870848,9559520.48094,18139397.6158,79687454.1253,71438941.0504
23611007.5483,758376.436155,207611711337,278785848.39,169135436757
55559674.1805,60949977.0173,82380669.9855,236386.555841,8162491.42595
148984985641,5651494.25756,42204918.9045,-8042492.39168,45015607.4747
-7198158.12985,7573964.41687,224894608853,4716393.75479,37270677.9071
119846345863,101140208977,25149123.5825,276697929877,27494140.9125
53636686.7122,39396685.5491,51391468.1899,27276710513,734656301183
-2803208.21651,160798196665,5844100.71913,-2745421.36176,171427027288
10079434.5626,7975518.31251,104676363545,7387148.51139,322875855137
117435992699,95593959.6298,-2920175.29695,56842732.2758,26430088.6218
29987176.2982,172519526.09,136952927561,0.0,328886971833
-6926531.02997,54898234.2931,97386462.3427,39486543.4181,3381232.77626
734422.096803,175464329493,137163269946,198575003572,13387367.7957
174697325923,51524801.2622,49414188.3244,20870894.5603,-1787013.26764
49196715.3331,17308044.4114,88689864.2715,100208521021,64181725.1489
82229782.9738,157260369935,94688635.3624,289821964042,0.0
171849670368,104334983086,88591605.1347,45099293.7813,89643509238
341416785092,284249724099,-1083380.68658,345370098496,209306.278028
133493489518,36591707.0246,64450037.2041,395419939389,19668044.6885
11503238.0914,157029816907,139326575854,80931111.1727,116953924736
18472251.2947,1167300.01767,130560282377,93796701.4715,5790156.90465
5010329.06071,297998620.97,28728162.7679,201199264.39,184760443103
42312981.3544,74812551.1055,33358443903,25426171.1026,1277024.88589
9533744.34144,-4404648.97427,-2208250.98829,155839616196,4523084.74365
63532412.3288,75732325.1513,39870372.2933,5666135.86638,-4729333.72734
181935272751,21784893.7623,82770999.7868,0.0,211000925597
0.0,84901975.3131,-1722035.84824,37807626.7867,30749630.9105
133935377985,336111026485,-30857936.6029,38134164.2181,126764703.97
1333310.96575,229768256439,-1830406.75868,52100376.9483,-8550499.33675
380873930934,283852008054,321838829226,-11056974.1495,16609830.2337
17947498.5159,84882504.2899,2068497.26574,175173586646,74828318.5163
2901269.15757,152078676856,252978921339,32781575.1727,19023435.7641
23094579.8895,206513570.96,144213883277,17826772.9295,-41032337.2208
206968919489,290595057711,126284230136,1498257.25707,269569135248
22266005716,82563190.7116,278388397285,174595341674,0.0
248025379542,373233471183,42939541197,25559311.8015,36155608.3028
1795567.94632,115003636569,-1077873.87961,17626606.54,22665969.5269
-4315237.70267,140850358.5,98296288.8373,-7794505.63037,0.0
46953278.4099,72843194.1358,50997558.1495,164316080405,72942248.5656
105072809299,95345963.0978,579678.051615,14537567.3943,43439645.5384
148522552789,9739985.50765,108325191468,160208915115,236231509198
27777881.4686,150935069.49,37458103937,32072814.3384,72730120.7993
202492830391,197181087417,31266550.0922,207879252614,78056488.3744
76021330991,17451244.3845,28976284.7386,34793018.9461,105959022712
170040458473,195683087513,64763765.5523,52643077.0174,540647948543
63192253.4734,-2218182549,109028513566,251573677672,105528979873
35437632.4059,-2414086.02276,15593385.9908,326297022944,13010697.5499
61518607.9364,36082234.4094,450834809975,63769032.4495,93773978.6156
295496.46514,44045351.6895,191128345.45,81563317.5885,100875644631
480614013.43,244586307933,257002039.23,122294126216,37694720.3353
72421087.0806,167114049663,168199268.6,610728229556,132585231192
66303699.1644,52848275.3955,107804159112,8815714.13709,300448567844
1761077.66142,188874150755,26737317.8054,370867391.52,0.0
16559505.9638,21320623191,3813845.49991,50499744271,143193293369
72582963.6632,25794853.8692,90071200.6507,-2761651.03397,31032922124
134518075522,122430578019,274517372251,74486240.5256,178775.702325
40678723.2508,63620228.1515,72438945.8003,4608176.57176,114731173651
13114863.6014,54065549.5432,152324986659,3438177.17692,80931197.7068
0.0,36385692.1216,152028150526,2609982.61573,35871103.3056
82338280.2409,226038302215,183947908372,82889325.6798,124737931321
119930829181,111830499831,-3703815.30158,16705433.7105,479918657251
126675714735,216661581651,11563644.8254,-34089202.3161,282390668962
236459595845,91061785.5222,-27193113.4649,192664818094,44558545646
8449369.18285,5154079.72247,-38243771.6451,113772785.86,62101466498
261567103799,90438542.7411,177087917505,29176174.9597,76122943.7915
57614800085,161409958837,0.0,84805340.3154,5193792.07356
169512026261,40208694.8559,196571551.5,44292663.3079,23523483.7834
25688045.4865,-3780442.49579,28360737.7533,-2524078.70872,22898712.3413
30676399.2546,149001521516,72157394.8273,8845449.97453,1291428.53607
89553364.7259,-27424078.0034,63300387.1393,10010916.0258,9228849.82695
19768914.5073,209659407221,72905000.9422,51648041.8207,26621101636
145208482322,9605119.41489,14227246.1432,139850304447,79573436.5377
18857529.4733,53969667.7627,313213469294,262670130485,153207492105
157432744176,18815402.8084,20059144.7797,0.0,4527189.56334
13347534.6368,17365349.7379,84520888.6432,48231539.1813,142082309298
243310802.58,173285163764,23863161.5978,-401051.653759,218084855334
205710269797,33130002.8417,-5978818.44928,376716316945,309222372978
21026302644,134798655675,5637130.80085,185886545943,120872659.1
54728133.6454,7366621.34157,162662627015,113052206615,36265490.9113
127837090567,0.0,103822925479,134978190786,45842636.6955
23481696.6109,25490671.1221,107840351434,33934545.0045,40659580.8333
154239822484,52593808.5151,-381150.955191,-96339.1525575,0.0
215106525535,13376764.3807,-3283071.88532,3854606.74955,259549978295
34036948.3859,0.0,85238663.1272,49913262.5554,206192224276
97227894.9429,176634917295,204972166201,128004280102,285850836353
8821145.83327,60254230.6884,-323283.724969,21150528.6264,18077424.2456
215520712925,102462613639,77534517.1661,177595661563,-7318786.77565
162632414142,-22697892.1326,206219547858,6152381.07464,35003992.9502
-6322964.22407,49138246.2436,42380895.3923,26129393.3133,193693074228
83277530201,35928373.4988,94123717.2505,110219253.1,325404217328
414216382.04,259092054098,37610174.2109,61053339448,37574659.4645
19831509.2713,311600693058,309662905167,197921640174,-32897534.7788
-97677610.8624,46586081.6862,-25795443.1005,14532522.1898,6852773.84344
376162037037,45831623.2186,12809075.4303,158654525278,-34710361.9576
257899835018,68205300.9443,68119973.0407,221567698662,194158605986
25847655.1032,1203103.41982,21186933.4581,18189887954,118301122.3
42201981.9505,144053905.91,15801727.0388,165475554964,106254249311
18379000.5598,9672460.60052,31957878.3817,74695548.5355,435961866399
189528447329,0.0,-40212440.5134,95496966503,560450.940563
-9145968.10968,158213504049,148490278356,30612298.3875,12624801.7784
42110343.7227,72962901.1757,206540086076,18528989.4734,44632473.0662
62627069.2797,64383923.9316,196540830698,87408130.2518,79767605945
129450786323,371604043395,86490863.0609,-7097440.3977,3714738.20735
160242166656,15375309.3799,26547536.3194,19003219.9439,13200542.6558
-1017076.01738,655545.931095,14279787.9942,381447918992,118819400196
55597486.7455,23577957.8659,231578407607,292673230482,100555143956
108090327336,301843650786,206303898643,24355149.0991,191176524901
143786364748,225893222866,6343142.22764,30506555249,58898545.9811
169627817253,312278403828,205256251104,67555024.4065,77891777.6905
20633193.3164,-13584641716,428461689745,64411216.0141,45216817.6746
26519697.9363,77292308.8636,-40534911.3585,21561879.0057,126963714575
14221452.1561,47240956.8364,78020310.8293,75811063.8467,134096428973
55070594.8748,36554735.2011,21344286.21,68899955.6396,160174120149
48053186.1011,46882243.4993,47515111.3433,55516964.2001,20773428.9102
15429675.7134,15356147.6349,196762852489,42419076.2452,149824168722
-21949789.6052,85184795.6367,191845069.3,-4488024.8841,0.0
75278822.5948,105825596551,33579515.2586,208907574134,30704763.4193
20399341.6069,0.0,27297984.5189,-2344688.09686,35033716.1687
-9566957.59363,94299918.3326,38186888.8382,287589327752,112425028213
